BioProject,Run,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
PRJEB55147,ERR11835772,Cutibacterium acnes,1747,S,2417,46,2463,0.22062
PRJEB55147,ERR11835772,synthetic construct,32630,S,1567,0,1567,0.14036
PRJEB55147,ERR11835773,Cutibacterium acnes,1747,S,2613,56,2669,0.22603
PRJEB55147,ERR11835773,synthetic construct,32630,S,1552,0,1552,0.13144
PRJEB55147,ERR11835774,Cutibacterium acnes,1747,S,2712,62,2774,0.23823
PRJEB55147,ERR11835774,synthetic construct,32630,S,1507,0,1507,0.12942
PRJEB55147,ERR11835775,Staphylococcus epidermidis,1282,S,318609,9371,327980,0.42604
PRJEB55147,ERR11835775,Cutibacterium acnes,1747,S,319564,6623,326187,0.42371
PRJEB55147,ERR11835776,Staphylococcus epidermidis,1282,S,592867,18342,611209,0.42511
PRJEB55147,ERR11835776,Cutibacterium acnes,1747,S,598357,12261,610618,0.42470
PRJEB55147,ERR11835777,Cutibacterium acnes,1747,S,587345,12185,599530,0.42639
PRJEB55147,ERR11835777,Staphylococcus epidermidis,1282,S,580227,16926,597153,0.42469
PRJEB55147,ERR11835778,Cutibacterium acnes,1747,S,590037,12027,602064,0.42712
PRJEB55147,ERR11835778,Staphylococcus epidermidis,1282,S,580826,17458,598284,0.42444
PRJEB55147,ERR11835779,Cutibacterium acnes,1747,S,2089,29,2118,0.14517
PRJEB55147,ERR11835779,synthetic construct,32630,S,1858,0,1858,0.12735
PRJEB55147,ERR11835779,Escherichia coli,562,S,147,1320,1467,0.10055
PRJEB55147,ERR11835780,Cutibacterium acnes,1747,S,1997,36,2033,0.13972
PRJEB55147,ERR11835780,synthetic construct,32630,S,1872,0,1872,0.12865
PRJEB55147,ERR11835781,Cutibacterium acnes,1747,S,1113,15,1128,0.14632
PRJEB55147,ERR11835781,synthetic construct,32630,S,995,0,995,0.12907
PRJEB55147,ERR11835782,Cutibacterium acnes,1747,S,1183,18,1201,0.14554
PRJEB55147,ERR11835782,synthetic construct,32630,S,1059,0,1059,0.12833
PRJEB55147,ERR11835783,Staphylococcus epidermidis,1282,S,16587,712,17299,0.38279
PRJEB55147,ERR11835783,Cutibacterium acnes,1747,S,11695,283,11978,0.26505
PRJEB55147,ERR11835784,Staphylococcus epidermidis,1282,S,16634,775,17409,0.37988
PRJEB55147,ERR11835784,Cutibacterium acnes,1747,S,11985,291,12276,0.26787
PRJEB55147,ERR11835785,Staphylococcus epidermidis,1282,S,16294,741,17035,0.38248
PRJEB55147,ERR11835785,Cutibacterium acnes,1747,S,11714,284,11998,0.26939
PRJEB55147,ERR11835786,Staphylococcus epidermidis,1282,S,16330,768,17098,0.38281
PRJEB55147,ERR11835786,Cutibacterium acnes,1747,S,11987,312,12299,0.27537
PRJEB55147,ERR11835787,synthetic construct,32630,S,1938,0,1938,0.10378
PRJEB55147,ERR11835788,synthetic construct,32630,S,1867,0,1867,0.10769
PRJEB55147,ERR11835789,synthetic construct,32630,S,1702,0,1702,0.10006
PRJEB55147,ERR11835790,synthetic construct,32630,S,1770,0,1770,0.10297
PRJEB55147,ERR11835791,synthetic construct,32630,S,32562,0,32562,0.47226
PRJEB55147,ERR11835792,synthetic construct,32630,S,34309,0,34309,0.46662
PRJEB55147,ERR11835793,synthetic construct,32630,S,32417,0,32417,0.46511
PRJEB55147,ERR11835794,synthetic construct,32630,S,32731,0,32731,0.46539
PRJEB55147,ERR11835795,Flaviflexus ciconiae,2496867,S,153,1,154,0.10709
PRJEB55147,ERR11835796,Flaviflexus ciconiae,2496867,S,2296,25,2321,0.11232
PRJEB55147,ERR11835797,Flaviflexus ciconiae,2496867,S,2187,29,2216,0.11217
PRJEB55147,ERR11835798,Flaviflexus ciconiae,2496867,S,2219,32,2251,0.11297
PRJEB55147,ERR11835799,Cutibacterium acnes,1747,S,34170,842,35012,0.35100
PRJEB55147,ERR11835799,Staphylococcus epidermidis,1282,S,23963,960,24923,0.24986
PRJEB55147,ERR11835800,Cutibacterium acnes,1747,S,65838,1554,67392,0.34128
PRJEB55147,ERR11835800,Staphylococcus epidermidis,1282,S,47187,1508,48695,0.24659
PRJEB55147,ERR11835801,Cutibacterium acnes,1747,S,34839,839,35678,0.35245
PRJEB55147,ERR11835801,Staphylococcus epidermidis,1282,S,24552,949,25501,0.25191
PRJEB55147,ERR11835802,Cutibacterium acnes,1747,S,37820,889,38709,0.35337
PRJEB55147,ERR11835802,Staphylococcus epidermidis,1282,S,26502,972,27474,0.25081
PRJEB55147,ERR11835803,Staphylococcus epidermidis,1282,S,13813,1257,15070,0.14639
PRJEB55147,ERR11835803,Corynebacterium bovis,36808,S,13700,50,13750,0.13357
PRJEB55147,ERR11835803,Corynebacterium accolens,38284,S,11425,1975,13400,0.13017
PRJEB55147,ERR11835804,Staphylococcus epidermidis,1282,S,6958,552,7510,0.14646
PRJEB55147,ERR11835804,Corynebacterium bovis,36808,S,7117,29,7146,0.13936
PRJEB55147,ERR11835804,Corynebacterium accolens,38284,S,5834,1029,6863,0.13384
PRJEB55147,ERR11835804,Cutibacterium acnes,1747,S,5074,102,5176,0.10094
PRJEB55147,ERR11835805,Staphylococcus epidermidis,1282,S,988,128,1116,0.15918
PRJEB55147,ERR11835805,Corynebacterium bovis,36808,S,1077,7,1084,0.15461
PRJEB55147,ERR11835805,Corynebacterium accolens,38284,S,843,147,990,0.14121
PRJEB55147,ERR11835805,Cutibacterium acnes,1747,S,774,18,792,0.11297
PRJEB55147,ERR11835805,synthetic construct,32630,S,773,0,773,0.11026
PRJEB55147,ERR11835806,Staphylococcus epidermidis,1282,S,7018,695,7713,0.14407
PRJEB55147,ERR11835806,Corynebacterium bovis,36808,S,7574,34,7608,0.14211
PRJEB55147,ERR11835806,Corynebacterium accolens,38284,S,6020,1140,7160,0.13374
PRJEB55147,ERR11835806,Cutibacterium acnes,1747,S,5432,91,5523,0.10316
PRJEB55147,ERR11835807,Staphylococcus epidermidis,1282,S,512816,31521,544337,0.44810
PRJEB55147,ERR11835808,Staphylococcus epidermidis,1282,S,1120353,70570,1190923,0.44201
PRJEB55147,ERR11835809,Staphylococcus epidermidis,1282,S,1209327,76546,1285873,0.43616
PRJEB55147,ERR11835810,Staphylococcus epidermidis,1282,S,1171425,73615,1245040,0.43948
PRJEB55147,ERR11835811,Staphylococcus epidermidis,1282,S,321,47,368,0.27159
PRJEB55147,ERR11835811,synthetic construct,32630,S,254,0,254,0.18745
PRJEB55147,ERR11835812,Staphylococcus epidermidis,1282,S,2238,143,2381,0.24341
PRJEB55147,ERR11835812,synthetic construct,32630,S,2005,0,2005,0.20497
PRJEB55147,ERR11835813,Staphylococcus epidermidis,1282,S,166,17,183,0.30653
PRJEB55147,ERR11835813,synthetic construct,32630,S,123,0,123,0.20603
PRJEB55147,ERR11835814,Staphylococcus epidermidis,1282,S,140,13,153,0.26065
PRJEB55147,ERR11835814,synthetic construct,32630,S,131,0,131,0.22317
PRJEB55147,ERR11835815,Staphylococcus epidermidis,1282,S,2278,131,2409,0.74306
PRJEB55147,ERR11835816,Staphylococcus epidermidis,1282,S,25494,1221,26715,0.71965
PRJEB55147,ERR11835817,Staphylococcus epidermidis,1282,S,2106,116,2222,0.73552
PRJEB55147,ERR11835818,Staphylococcus epidermidis,1282,S,2207,114,2321,0.73148
PRJEB55147,ERR11835819,Cutibacterium acnes,1747,S,3529,53,3582,0.56118
PRJEB55147,ERR11835820,Cutibacterium acnes,1747,S,3503,63,3566,0.55099
PRJEB55147,ERR11835820,Staphylococcus epidermidis,1282,S,593,69,662,0.10229
PRJEB55147,ERR11835821,Cutibacterium acnes,1747,S,4711,68,4779,0.57613
PRJEB55147,ERR11835822,Cutibacterium acnes,1747,S,55212,869,56081,0.51698
PRJEB55147,ERR11835823,synthetic construct,32630,S,382,0,382,0.27621
PRJEB55147,ERR11835823,Staphylococcus epidermidis,1282,S,281,65,346,0.25018
PRJEB55147,ERR11835823,Cutibacterium acnes,1747,S,145,3,148,0.10701
PRJEB55147,ERR11835824,Staphylococcus epidermidis,1282,S,3915,450,4365,0.24931
PRJEB55147,ERR11835824,synthetic construct,32630,S,4171,0,4171,0.23823
PRJEB55147,ERR11835824,Cutibacterium acnes,1747,S,1963,27,1990,0.11366
PRJEB55147,ERR11835825,Staphylococcus epidermidis,1282,S,7420,950,8370,0.25350
PRJEB55147,ERR11835825,synthetic construct,32630,S,7492,0,7492,0.22691
PRJEB55147,ERR11835825,Cutibacterium acnes,1747,S,3933,68,4001,0.12118
PRJEB55147,ERR11835826,Staphylococcus epidermidis,1282,S,7259,791,8050,0.24978
PRJEB55147,ERR11835826,synthetic construct,32630,S,7407,0,7407,0.22983
PRJEB55147,ERR11835826,Cutibacterium acnes,1747,S,3541,58,3599,0.11167
PRJEB55147,ERR11835827,synthetic construct,32630,S,318,0,318,0.29720
PRJEB55147,ERR11835827,Staphylococcus epidermidis,1282,S,197,58,255,0.23832
PRJEB55147,ERR11835827,Corynebacterium accolens,38284,S,108,21,129,0.12056
PRJEB55147,ERR11835828,Staphylococcus epidermidis,1282,S,37999,2839,40838,0.10985
PRJEB55147,ERR11835829,synthetic construct,32630,S,58560,0,58560,0.14998
PRJEB55147,ERR11835829,Staphylococcus epidermidis,1282,S,39177,3090,42267,0.10825
PRJEB55147,ERR11835830,synthetic construct,32630,S,57757,0,57757,0.15392
PRJEB55147,ERR11835830,Staphylococcus epidermidis,1282,S,37855,3021,40876,0.10893
PRJEB55147,ERR11835831,synthetic construct,32630,S,278478,0,278478,0.63074
PRJEB55147,ERR11835832,synthetic construct,32630,S,282563,0,282563,0.62726
PRJEB55147,ERR11835833,synthetic construct,32630,S,31175,0,31175,0.65494
PRJEB55147,ERR11835834,synthetic construct,32630,S,281230,0,281230,0.62802
PRJEB55147,ERR11835835,Staphylococcus epidermidis,1282,S,1317181,39068,1356249,0.35845
PRJEB55147,ERR11835835,Corynebacterium accolens,38284,S,672398,128913,801311,0.21178
PRJEB55147,ERR11835836,Staphylococcus epidermidis,1282,S,192708,6373,199081,0.36126
PRJEB55147,ERR11835836,Corynebacterium accolens,38284,S,97931,18915,116846,0.21203
PRJEB55147,ERR11835837,Staphylococcus epidermidis,1282,S,1370653,40644,1411297,0.34975
PRJEB55147,ERR11835837,Corynebacterium accolens,38284,S,745403,138644,884047,0.21909
PRJEB55147,ERR11835838,Staphylococcus epidermidis,1282,S,1340365,40800,1381165,0.35123
PRJEB55147,ERR11835838,Corynebacterium accolens,38284,S,717533,134820,852353,0.21675
PRJEB55147,ERR11835839,synthetic construct,32630,S,71918,0,71918,0.54840
PRJEB55147,ERR11835840,synthetic construct,32630,S,11284,0,11284,0.57977
PRJEB55147,ERR11835841,synthetic construct,32630,S,75695,0,75695,0.54473
PRJEB55147,ERR11835842,synthetic construct,32630,S,74362,0,74362,0.54445
PRJEB55147,ERR11835843,Staphylococcus epidermidis,1282,S,872906,58025,930931,0.72544
PRJEB55147,ERR11835844,Staphylococcus epidermidis,1282,S,903977,61856,965833,0.72240
PRJEB55147,ERR11835845,Staphylococcus epidermidis,1282,S,83465,6229,89694,0.73223
PRJEB55147,ERR11835846,Staphylococcus epidermidis,1282,S,902108,60574,962682,0.72042
PRJEB55147,ERR11835847,Staphylococcus epidermidis,1282,S,10969,846,11815,0.32752
PRJEB55147,ERR11835847,synthetic construct,32630,S,9538,0,9538,0.26440
PRJEB55147,ERR11835847,Cutibacterium acnes,1747,S,3996,81,4077,0.11302
PRJEB55147,ERR11835848,Staphylococcus epidermidis,1282,S,54547,2498,57045,0.30821
PRJEB55147,ERR11835848,synthetic construct,32630,S,45153,0,45153,0.24396
PRJEB55147,ERR11835848,Cutibacterium acnes,1747,S,20588,391,20979,0.11335
PRJEB55147,ERR11835849,Staphylococcus epidermidis,1282,S,5479,449,5928,0.33609
PRJEB55147,ERR11835849,synthetic construct,32630,S,4691,0,4691,0.26596
PRJEB55147,ERR11835849,Cutibacterium acnes,1747,S,2058,44,2102,0.11917
PRJEB55147,ERR11835850,Staphylococcus epidermidis,1282,S,54821,2293,57114,0.30723
PRJEB55147,ERR11835850,synthetic construct,32630,S,45682,0,45682,0.24574
PRJEB55147,ERR11835850,Cutibacterium acnes,1747,S,20517,425,20942,0.11265
PRJEB55147,ERR11835851,Cutibacterium acnes,1747,S,4580790,62721,4643511,0.65241
PRJEB55147,ERR11835851,Staphylococcus epidermidis,1282,S,876713,30678,907391,0.12749
PRJEB55147,ERR11835852,Cutibacterium acnes,1747,S,7484043,100234,7584277,0.65757
PRJEB55147,ERR11835852,Staphylococcus epidermidis,1282,S,1405137,48961,1454098,0.12607
PRJEB55147,ERR11835853,Cutibacterium acnes,1747,S,1049311,14171,1063482,0.66580
PRJEB55147,ERR11835853,Staphylococcus epidermidis,1282,S,191729,7328,199057,0.12462
PRJEB55147,ERR11835853,synthetic construct,32630,S,167246,0,167246,0.10471
PRJEB55147,ERR11835854,Cutibacterium acnes,1747,S,7684686,103431,7788117,0.66121
PRJEB55147,ERR11835854,Staphylococcus epidermidis,1282,S,1420825,49698,1470523,0.12485
PRJEB55147,ERR11835855,synthetic construct,32630,S,121247,0,121247,0.41372
PRJEB55147,ERR11835855,Staphylococcus epidermidis,1282,S,66099,2038,68137,0.23250
PRJEB55147,ERR11835856,synthetic construct,32630,S,56324,0,56324,0.42414
PRJEB55147,ERR11835856,Staphylococcus epidermidis,1282,S,29466,915,30381,0.22878
PRJEB55147,ERR11835857,Staphylococcus epidermidis,1282,S,66008,2051,68059,0.23416
PRJEB55147,ERR11835858,synthetic construct,32630,S,122251,0,122251,0.41002
PRJEB55147,ERR11835858,Staphylococcus epidermidis,1282,S,67339,2225,69564,0.23331
PRJEB55147,ERR11835859,Staphylococcus epidermidis,1282,S,341343,14429,355772,0.46895
PRJEB55147,ERR11835859,Cutibacterium acnes,1747,S,87101,1246,88347,0.11645
PRJEB55147,ERR11835859,synthetic construct,32630,S,85354,0,85354,0.11251
PRJEB55147,ERR11835860,Staphylococcus epidermidis,1282,S,352929,14111,367040,0.46431
PRJEB55147,ERR11835860,Cutibacterium acnes,1747,S,92996,1296,94292,0.11928
PRJEB55147,ERR11835860,synthetic construct,32630,S,86475,0,86475,0.10939
PRJEB55147,ERR11835861,Staphylococcus epidermidis,1282,S,59794,3075,62869,0.47039
PRJEB55147,ERR11835861,Cutibacterium acnes,1747,S,15879,222,16101,0.12047
PRJEB55147,ERR11835861,synthetic construct,32630,S,14951,0,14951,0.11187
PRJEB55147,ERR11835862,Staphylococcus epidermidis,1282,S,350214,13681,363895,0.46350
PRJEB55147,ERR11835862,Cutibacterium acnes,1747,S,92510,1302,93812,0.11949
PRJEB55147,ERR11835862,synthetic construct,32630,S,85898,0,85898,0.10941
PRJEB55147,ERR11835863,Staphylococcus epidermidis,1282,S,641399,24599,665998,0.35391
PRJEB55147,ERR11835863,Cutibacterium acnes,1747,S,249871,7824,257695,0.13694
PRJEB55147,ERR11835864,Staphylococcus epidermidis,1282,S,657151,25126,682277,0.34382
PRJEB55147,ERR11835864,Cutibacterium acnes,1747,S,263378,8062,271440,0.13679
PRJEB55147,ERR11835865,Staphylococcus epidermidis,1282,S,65326,2614,67940,0.34550
PRJEB55147,ERR11835865,Cutibacterium acnes,1747,S,26829,803,27632,0.14052
PRJEB55147,ERR11835866,Staphylococcus epidermidis,1282,S,657329,25718,683047,0.34175
PRJEB55147,ERR11835866,Cutibacterium acnes,1747,S,266488,8193,274681,0.13743
PRJEB55147,ERR11835867,synthetic construct,32630,S,20702,0,20702,0.57634
PRJEB55147,ERR11835868,synthetic construct,32630,S,61186,0,61186,0.54507
PRJEB55147,ERR11835869,synthetic construct,32630,S,3034,0,3034,0.61843
PRJEB55147,ERR11835870,synthetic construct,32630,S,61837,0,61837,0.54816
PRJEB55147,ERR11835871,Corynebacterium accolens,38284,S,118739,22908,141647,0.29429
PRJEB55147,ERR11835871,Staphylococcus epidermidis,1282,S,83091,4871,87962,0.18275
PRJEB55147,ERR11835872,Corynebacterium accolens,38284,S,41913,8035,49948,0.29677
PRJEB55147,ERR11835872,Staphylococcus epidermidis,1282,S,28609,1954,30563,0.18159
PRJEB55147,ERR11835873,Corynebacterium accolens,38284,S,131583,24607,156190,0.30000
PRJEB55147,ERR11835873,Staphylococcus epidermidis,1282,S,86474,4994,91468,0.17568
PRJEB55147,ERR11835874,Corynebacterium accolens,38284,S,125878,24166,150044,0.29859
PRJEB55147,ERR11835874,Staphylococcus epidermidis,1282,S,84451,4631,89082,0.17727
PRJEB55147,ERR11835875,synthetic construct,32630,S,6591,0,6591,0.12569
PRJEB55147,ERR11835875,Staphylococcus epidermidis,1282,S,6091,483,6574,0.12537
PRJEB55147,ERR11835876,synthetic construct,32630,S,312,0,312,0.14150
PRJEB55147,ERR11835876,Staphylococcus epidermidis,1282,S,230,41,271,0.12290
PRJEB55147,ERR11835877,Staphylococcus epidermidis,1282,S,6326,513,6839,0.12875
PRJEB55147,ERR11835877,synthetic construct,32630,S,6324,0,6324,0.11905
PRJEB55147,ERR11835878,Staphylococcus epidermidis,1282,S,6194,427,6621,0.12521
PRJEB55147,ERR11835878,synthetic construct,32630,S,6471,0,6471,0.12237
PRJEB55147,ERR11835879,synthetic construct,32630,S,22933,0,22933,0.32649
PRJEB55147,ERR11835879,Staphylococcus epidermidis,1282,S,17085,1195,18280,0.26024
PRJEB55147,ERR11835880,synthetic construct,32630,S,24072,0,24072,0.31680
PRJEB55147,ERR11835880,Staphylococcus epidermidis,1282,S,18727,1351,20078,0.26424
PRJEB55147,ERR11835881,synthetic construct,32630,S,24187,0,24187,0.31609
PRJEB55147,ERR11835881,Staphylococcus epidermidis,1282,S,18703,898,19601,0.25616
PRJEB55147,ERR11835882,synthetic construct,32630,S,1523,0,1523,0.34598
PRJEB55147,ERR11835882,Staphylococcus epidermidis,1282,S,1100,85,1185,0.26920
PRJEB55147,ERR11835883,synthetic construct,32630,S,14110,0,14110,0.29269
PRJEB55147,ERR11835884,synthetic construct,32630,S,13803,0,13803,0.28501
PRJEB55147,ERR11835885,synthetic construct,32630,S,14195,0,14195,0.28838
PRJEB55147,ERR11835886,synthetic construct,32630,S,14239,0,14239,0.29038
PRJEB55147,ERR11835887,Staphylococcus epidermidis,1282,S,58673,2210,60883,0.30021
PRJEB55147,ERR11835887,synthetic construct,32630,S,58899,0,58899,0.29042
PRJEB55147,ERR11835888,Staphylococcus epidermidis,1282,S,58620,2105,60725,0.29859
PRJEB55147,ERR11835888,synthetic construct,32630,S,57948,0,57948,0.28493
PRJEB55147,ERR11835889,Staphylococcus epidermidis,1282,S,60648,2177,62825,0.29703
PRJEB55147,ERR11835889,synthetic construct,32630,S,59436,0,59436,0.28101
PRJEB55147,ERR11835890,Staphylococcus epidermidis,1282,S,59726,2184,61910,0.29734
PRJEB55147,ERR11835890,synthetic construct,32630,S,59485,0,59485,0.28569
PRJEB55147,ERR11835891,synthetic construct,32630,S,88302,0,88302,0.55250
PRJEB55147,ERR11835891,Stenotrophomonas indicatrix,2045451,S,17234,55,17289,0.10818
PRJEB55147,ERR11835892,synthetic construct,32630,S,5711,0,5711,0.57669
PRJEB55147,ERR11835892,Stenotrophomonas indicatrix,2045451,S,1260,4,1264,0.12764
PRJEB55147,ERR11835893,synthetic construct,32630,S,88446,0,88446,0.54115
PRJEB55147,ERR11835893,Stenotrophomonas indicatrix,2045451,S,20056,63,20119,0.12310
PRJEB55147,ERR11835894,synthetic construct,32630,S,88865,0,88865,0.54669
PRJEB55147,ERR11835894,Stenotrophomonas indicatrix,2045451,S,19291,57,19348,0.11903
PRJEB55147,ERR11835895,Staphylococcus epidermidis,1282,S,26431,2231,28662,0.27833
PRJEB55147,ERR11835895,synthetic construct,32630,S,17252,0,17252,0.16753
PRJEB55147,ERR11835895,Cutibacterium acnes,1747,S,10349,190,10539,0.10234
PRJEB55147,ERR11835896,Staphylococcus epidermidis,1282,S,1952,213,2165,0.29119
PRJEB55147,ERR11835896,synthetic construct,32630,S,1354,0,1354,0.18211
PRJEB55147,ERR11835897,Staphylococcus epidermidis,1282,S,27752,2120,29872,0.28044
PRJEB55147,ERR11835897,synthetic construct,32630,S,16983,0,16983,0.15944
PRJEB55147,ERR11835897,Cutibacterium acnes,1747,S,10831,182,11013,0.10339
PRJEB55147,ERR11835898,Staphylococcus epidermidis,1282,S,26933,2342,29275,0.27849
PRJEB55147,ERR11835898,synthetic construct,32630,S,17132,0,17132,0.16298
PRJEB55147,ERR11835898,Cutibacterium acnes,1747,S,10604,159,10763,0.10239
PRJEB55147,ERR11835899,Staphylococcus epidermidis,1282,S,58137,2348,60485,0.14315
PRJEB55147,ERR11835899,synthetic construct,32630,S,49526,0,49526,0.11721
PRJEB55147,ERR11835899,Cutibacterium acnes,1747,S,45123,1428,46551,0.11017
PRJEB55147,ERR11835900,Staphylococcus epidermidis,1282,S,60048,2448,62496,0.13959
PRJEB55147,ERR11835900,synthetic construct,32630,S,50526,0,50526,0.11285
PRJEB55147,ERR11835900,Cutibacterium acnes,1747,S,47696,1534,49230,0.10996
PRJEB55147,ERR11835901,Staphylococcus epidermidis,1282,S,4867,429,5296,0.15730
PRJEB55147,ERR11835901,synthetic construct,32630,S,4318,0,4318,0.12825
PRJEB55147,ERR11835901,Cutibacterium acnes,1747,S,3984,129,4113,0.12216
PRJEB55147,ERR11835902,Staphylococcus epidermidis,1282,S,59753,2324,62077,0.13892
PRJEB55147,ERR11835902,synthetic construct,32630,S,50756,0,50756,0.11359
PRJEB55147,ERR11835902,Cutibacterium acnes,1747,S,47194,1516,48710,0.10901
PRJEB55147,ERR11835903,synthetic construct,32630,S,24161,0,24161,0.36951
PRJEB55147,ERR11835903,Cutibacterium acnes,1747,S,8880,173,9053,0.13845
PRJEB55147,ERR11835903,Staphylococcus epidermidis,1282,S,6484,320,6804,0.10406
PRJEB55147,ERR11835904,synthetic construct,32630,S,12199,0,12199,0.38942
PRJEB55147,ERR11835904,Cutibacterium acnes,1747,S,4264,92,4356,0.13905
PRJEB55147,ERR11835904,Staphylococcus epidermidis,1282,S,3008,397,3405,0.10870
PRJEB55147,ERR11835905,synthetic construct,32630,S,24742,0,24742,0.35917
PRJEB55147,ERR11835905,Cutibacterium acnes,1747,S,9719,155,9874,0.14334
PRJEB55147,ERR11835905,Staphylococcus epidermidis,1282,S,6898,131,7029,0.10204
PRJEB55147,ERR11835906,synthetic construct,32630,S,2176,0,2176,0.41064
PRJEB55147,ERR11835906,Cutibacterium acnes,1747,S,811,14,825,0.15569
PRJEB55147,ERR11835906,Staphylococcus epidermidis,1282,S,605,68,673,0.12701
PRJEB55147,ERR11835907,synthetic construct,32630,S,44256,0,44256,0.27567
PRJEB55147,ERR11835907,Staphylococcus epidermidis,1282,S,32725,2298,35023,0.21816
PRJEB55147,ERR11835907,Cutibacterium acnes,1747,S,23237,398,23635,0.14722
PRJEB55147,ERR11835908,synthetic construct,32630,S,45769,0,45769,0.27685
PRJEB55147,ERR11835908,Staphylococcus epidermidis,1282,S,33558,1262,34820,0.21062
PRJEB55147,ERR11835908,Cutibacterium acnes,1747,S,24155,397,24552,0.14851
PRJEB55147,ERR11835909,synthetic construct,32630,S,46572,0,46572,0.27559
PRJEB55147,ERR11835909,Staphylococcus epidermidis,1282,S,33930,1208,35138,0.20793
PRJEB55147,ERR11835909,Cutibacterium acnes,1747,S,25183,449,25632,0.15168
PRJEB55147,ERR11835910,synthetic construct,32630,S,1530,0,1530,0.30959
PRJEB55147,ERR11835910,Staphylococcus epidermidis,1282,S,1068,134,1202,0.24322
PRJEB55147,ERR11835910,Cutibacterium acnes,1747,S,765,18,783,0.15844
PRJEB55147,ERR11835911,Staphylococcus epidermidis,1282,S,530249,16472,546721,0.37613
PRJEB55147,ERR11835911,Cutibacterium acnes,1747,S,350910,7758,358668,0.24675
PRJEB55147,ERR11835912,Staphylococcus epidermidis,1282,S,34285,1630,35915,0.40648
PRJEB55147,ERR11835912,Cutibacterium acnes,1747,S,22244,492,22736,0.25732
PRJEB55147,ERR11835913,Staphylococcus epidermidis,1282,S,566279,17814,584093,0.36740
PRJEB55147,ERR11835913,Cutibacterium acnes,1747,S,386948,8648,395596,0.24883
PRJEB55147,ERR11835914,Staphylococcus epidermidis,1282,S,14628,744,15372,0.41088
PRJEB55147,ERR11835914,Cutibacterium acnes,1747,S,9702,239,9941,0.26572
PRJEB55147,ERR11835914,synthetic construct,32630,S,3761,0,3761,0.10053
PRJEB55147,ERR11835915,synthetic construct,32630,S,141867,0,141867,0.41520
PRJEB55147,ERR11835915,Acinetobacter junii,40215,S,31656,3238,34894,0.10212
